id,state_name,waiting_time,time_until_sent_home,broken_bone,transfer_time,hospital_name,hospital_link,phone,address
1916,Michigan,15,-1,64,93,"saint mary's health care",/emergency/hospital/230059,"(616) 685-5000","200 jefferson avenue se  grand rapids, MI 49503"
1917,Michigan,46,-1,68,87,"alpena regional medical center",/emergency/hospital/230036,"(989) 356-7390","1501 w chisholm st  alpena, MI 49707"
1918,Michigan,39,-1,61,122,"community health center of branch county",/emergency/hospital/230022,"(517) 279-5400","274 e chicago st  coldwater, MI 49036"
1919,Michigan,40,-1,69,65,"west branch regional medical center",/emergency/hospital/230095,"(989) 345-6366","2463 south m-30  west branch, MI 48661"
1920,Michigan,25,-1,36,122,"mercy hospital - cadillac",/emergency/hospital/230081,"(231) 876-7200","400 hobart st  cadillac, MI 49601"
1921,Michigan,17,-1,49,100,"beaumont hospital, grosse pointe",/emergency/hospital/230089,"(313) 343-1000","468 cadieux rd  grosse pointe, MI 48230"
1922,Michigan,31,-1,72,63,"bronson battle creek hospital",/emergency/hospital/230075,"(269) 966-8000","300 north avenue  battle creek, MI 49017"
1923,Michigan,29,-1,46,69,"south haven community hospital",/emergency/hospital/230085,"(269) 637-5271","955 s bailey ave  south haven, MI 49090"
1924,Michigan,31,-1,61,44,"tawas st joseph hospital",/emergency/hospital/230100,"(989) 362-9301","200 hemlock  tawas city, MI 48764"
1925,Michigan,31,-1,54,114,"st mary's of michigan medical center",/emergency/hospital/230077,"(989) 776-8000","800 s washington avenue  saginaw, MI 48601"
1926,Michigan,45,-1,63,78,"allegiance health",/emergency/hospital/230092,"(517) 788-4800","205 n east ave  jackson, MI 49201"
1927,Michigan,30,-1,43,63,"spectrum health big rapids hospital",/emergency/hospital/230093,"(231) 796-8691","605 oak street  big rapids, MI 49307"
1928,Michigan,14,-1,36,65,"holland community hospital",/emergency/hospital/230072,"(616) 392-5141","602 michigan ave  holland, MI 49423"
1929,Michigan,10,-1,37,115,"mercy memorial hospital system",/emergency/hospital/230099,"(734) 240-8400","718 n macomb st  monroe, MI 48162"
1930,Michigan,26,-1,36,75,"mclaren central michigan",/emergency/hospital/230080,"(989) 772-6700","1221 south drive  mount pleasant, MI 48858"
1931,Michigan,9,-1,44,97,"saint joseph mercy livingston hospital",/emergency/hospital/230069,"(517) 545-6000","620 byron rd  howell, MI 48843"
1932,Michigan,22,-1,50,66,"covenant medical center, inc",/emergency/hospital/230070,"(989) 583-4000","1447 n harrison  saginaw, MI 48602"
1933,Michigan,28,-1,38,59,"sturgis hospital",/emergency/hospital/230096,"(269) 651-7824","916 myrtle ave  sturgis, MI 49091"
1934,Michigan,-1,-1,-1,-1,"saginaw va medical center",/emergency/hospital/23009F,"(989) 497-2500","1500 weiss street  saginaw, MI 48602"
1935,Michigan,40,-1,68,136,"mclaren flint",/emergency/hospital/230141,"(810) 342-2000","401 s ballenger highway  flint, MI 48532"
1936,Michigan,19,-1,54,104,"st joseph mercy hospital",/emergency/hospital/230156,"(734) 712-3456","5301 e huron river dr  ann arbor, MI 48106"
1937,Michigan,8,-1,43,123,"otsego memorial hospital",/emergency/hospital/230133,"(989) 731-2100","825 n center ave  gaylord, MI 49735"
1938,Michigan,17,-1,62,105,"st john hospital and medical center",/emergency/hospital/230165,"(313) 343-4000","22101 moross rd  detroit, MI 48236"
1939,Michigan,14,-1,27,50,"portage health",/emergency/hospital/230108,"(906) 483-1000","500 campus drive  hancock, MI 49930"
1940,Michigan,23,-1,43,54,"memorial medical center of west michigan",/emergency/hospital/230110,"(231) 843-2591","1 n atkinson drive  ludington, MI 49431"
1941,Michigan,15,-1,38,80,"huron medical center",/emergency/hospital/230118,"(989) 269-9521","1100 south van dyke road  bad axe, MI 48413"
1942,Michigan,16,-1,56,148,"borgess medical center",/emergency/hospital/230117,"(269) 226-7000","1521 gull road  kalamazoo, MI 49048"
1943,Michigan,20,-1,50,85,"beaumont hospital, royal oak",/emergency/hospital/230130,"(248) 898-5000","3601 w thirteen mile rd  royal oak, MI 48073"
1944,Michigan,14,-1,48,134,"botsford hospital",/emergency/hospital/230151,"(248) 471-8000","28050 grand river avenue  farmington hills, MI 48336"
1945,Michigan,18,-1,36,116,"north ottawa community health center",/emergency/hospital/230174,"(616) 842-3600","1309 sheldon rd  grand haven, MI 49417"
1946,Michigan,24,-1,52,80,"oakwood hospital - southshore",/emergency/hospital/230176,"(734) 671-3800","5450 fort street  trenton, MI 48183"
1947,Michigan,26,-1,57,68,"midmichigan medical center-clare",/emergency/hospital/230180,"(989) 802-5000","703 n mcewan st  clare, MI 48617"
1948,Michigan,26,-1,46,200,"henry ford wyandotte hospital",/emergency/hospital/230146,"(734) 246-6000","2333 biddle ave  wyandotte, MI 48192"
1949,Michigan,-1,-1,-1,-1,"va ann arbor healthcare system",/emergency/hospital/23011F,"(734) 769-7100","2215 fuller road  ann arbor, MI 48105"
1950,Michigan,-1,-1,-1,-1,"battle creek va medical center",/emergency/hospital/23012F,"(269) 966-5600","5500 armstrong rd.  battle creek, MI 49015"
1951,Michigan,15,-1,56,69,"st joseph mercy chelsea",/emergency/hospital/230259,"(734) 475-3911","775 s main st  chelsea, MI 48118"
1952,Michigan,48,-1,63,98,"midmichigan medical center-midland",/emergency/hospital/230222,"(989) 839-3000","4000 wellness drive  midland, MI 48670"
1953,Michigan,42,-1,58,68,"chippewa county war memorial hospital",/emergency/hospital/230239,"(906) 635-4460","500 osborn blvd  sault sainte marie, MI 49783"
1954,Michigan,14,-1,36,50,"carson city hospital",/emergency/hospital/230208,"(989) 584-3131","406 east elm st  carson city, MI 48811"
1955,Michigan,10,-1,42,56,"st john river district hospital",/emergency/hospital/230241,"(810) 329-7111","4100 river rd  east china, MI 48054"
1956,Michigan,64,-1,87,169,"genesys regional medical center - health park",/emergency/hospital/230197,"(810) 606-5000","one genesys parkway  grand blanc, MI 48439"
1957,Michigan,4,-1,46,182,"detroit receiving hospital & univ health center",/emergency/hospital/230273,"(313) 745-3104","4201 st antoine st - 3m  detroit, MI 48201"
1958,Michigan,15,-1,54,139,"mclaren macomb",/emergency/hospital/230227,"(586) 493-8000","1000 harrington blvd  mount clemens, MI 48043"
1959,Michigan,24,-1,70,96,"port huron hospital",/emergency/hospital/230216,"(810) 987-5000","1221 pine grove ave  port huron, MI 48060"
1960,Michigan,17,-1,44,162,"mclaren oakland",/emergency/hospital/230207,"(248) 338-5000","50 north perry  pontiac, MI 48342"
1961,Michigan,4,-1,39,52,"metro health hospital",/emergency/hospital/230236,"(616) 252-7200","5900 byron center avenue, sw  wyoming, MI 49519"
1962,Michigan,21,-1,49,98,"oaklawn hospital",/emergency/hospital/230217,"(269) 781-4271","200 n madison  marshall, MI 49068"
1963,Michigan,34,-1,45,125,"beaumont hospital, troy",/emergency/hospital/230269,"(248) 964-8800","44201 dequindre road  troy, MI 48085"
1964,Michigan,28,-1,68,106,"oakwood hospital - taylor",/emergency/hospital/230270,"(313) 295-5253","10000 telegraph road  taylor, MI 48180"
1965,Michigan,17,-1,67,134,"st john macomb-oakland hospital-macomb center",/emergency/hospital/230195,"(586) 573-5000","11800 east twelve mile road  warren, MI 48093"
1966,Michigan,12,-1,-1,-1,"paul oliver memorial hospital",/emergency/hospital/231300,"(231) 352-2200","224 park avenue  frankfort, MI 49635"
1967,Michigan,28,-1,72,122,"henry ford west bloomfield hospital",/emergency/hospital/230302,"(248) 325-1000","6777 west maple road  w bloomfield, MI 48322"
1968,Michigan,15,-1,-1,-1,"baraga county memorial hospital",/emergency/hospital/231307,"(906) 524-3300","18341 us highway 41  l' anse, MI 49946"
1969,Michigan,24,-1,-1,-1,"mackinac straits hospital and health center",/emergency/hospital/231306,"(906) 643-8585","1140 n state street  saint ignace, MI 49781"
1970,Michigan,17,-1,52,-1,"munising memorial hospital",/emergency/hospital/231308,"(906) 387-4110","1500 sand point rd  munising, MI 49862"
1971,Michigan,-1,-1,-1,-1,"detroit (john d. dingell) va medical center",/emergency/hospital/23037F,"(313) 576-1000","4646 john r.  detroit, MI 48201"
1972,Michigan,18,-1,-1,-1,"schoolcraft memorial hospital",/emergency/hospital/231303,"(906) 341-3200","7870w us highway 2  manistique, MI 49854"
1973,Michigan,18,-1,38,86,"huron valley-sinai hospital",/emergency/hospital/230277,"(248) 937-3370","one william carls drive  commerce township, MI 48382"
1974,Michigan,22,-1,-1,-1,"northstar health system",/emergency/hospital/231318,"(906) 265-6121","1400 w ice lake road  iron river, MI 49935"
1975,Michigan,11,-1,-1,-1,"deckerville community hospital",/emergency/hospital/231311,"(810) 376-2835","3559 pine st  deckerville, MI 48427"
1976,Michigan,16,-1,-1,-1,"borgess-lee memorial hospital",/emergency/hospital/231315,"(269) 782-8681","420 w high street  dowagiac, MI 49047"
1977,Michigan,15,-1,38,-1,"spectrum health kelsey hospital",/emergency/hospital/231317,"(989) 352-7211","418 washington  lakeview, MI 48850"
1978,Michigan,-1,-1,-1,-1,"brighton hospital",/emergency/hospital/230279,"(810) 227-1211","12851 grand river rd  brighton, MI 48116"
1979,Michigan,16,-1,48,-1,"aspirus keweenaw hospital",/emergency/hospital/231319,"(906) 337-6500","205 osceola  laurium, MI 49913"
1980,Michigan,8,-1,-1,-1,"mercy health lakeshore campus",/emergency/hospital/231320,"(231) 861-2156","72 south state street  shelby, MI 49455"
1981,Michigan,20,-1,48,-1,"bell hospital",/emergency/hospital/231321,"(906) 486-4431","901 lakeshore drive  ishpeming, MI 49849"
1982,Michigan,28,-1,65,-1,"midmichigan medical center-gladwin",/emergency/hospital/231325,"(989) 426-9286","515 quarter street  gladwin, MI 48624"
1983,Michigan,13,-1,37,-1,"spectrum health reed city hospital",/emergency/hospital/231323,"(231) 832-3271","po box 75, 300 n patterson  reed city, MI 49677"
1984,Michigan,23,-1,-1,-1,"charlevoix area hospital",/emergency/hospital/231322,"(231) 547-4024","14700 lakeshore drive  charlevoix, MI 49720"
1985,Michigan,21,-1,45,-1,"st francis hospital",/emergency/hospital/231337,"(906) 786-3311","3401 ludington st  escanaba, MI 49829"
1986,Michigan,36,-1,58,-1,"hayes green beach memorial hospital",/emergency/hospital/231327,"(517) 543-1050","321 e harris street  charlotte, MI 48813"
1987,Michigan,-1,-1,-1,-1,"children's hospital of michigan",/emergency/hospital/233300,"(313) 745-5437","3901 beaubien  detroit, MI 48201"
1988,Michigan,1,-1,40,-1,"promedica herrick hospital",/emergency/hospital/231334,"(517) 424-3000","500 e pottawatamie street  tecumseh, MI 49286"
1989,Michigan,15,-1,39,-1,"sparrow ionia hospital",/emergency/hospital/231331,"(616) 527-4200","520 e washington street  ionia, MI 48846"
1990,Michigan,15,-1,-1,-1,"caro community hospital",/emergency/hospital/231329,"(989) 673-3141","401 n hooper street  caro, MI 48723"
1991,Michigan,9,-1,-1,-1,"harbor beach community hospital",/emergency/hospital/231313,"(989) 479-3201","210 s first st  harbor beach, MI 48441"
1992,Michigan,36,-1,-1,-1,"sheridan community hospital",/emergency/hospital/231312,"(989) 291-3261","301 n main st  sheridan, MI 48884"
1993,Michigan,12,-1,-1,-1,"marlette regional hospital",/emergency/hospital/231330,"(989) 635-4000","2770 main street  marlette, MI 48453"
1994,Michigan,21,-1,51,-1,"bronson lakeview hospital",/emergency/hospital/231332,"(269) 657-1400","408 hazen street  paw paw, MI 49079"
1995,Michigan,12,-1,-1,-1,"helen newberry joy hospital",/emergency/hospital/231304,"(906) 293-9200","502 w harrie st  newberry, MI 49868"
1996,Michigan,26,-1,-1,-1,"eaton rapids medical center",/emergency/hospital/231324,"(517) 663-2671","1500 s main street  eaton rapids, MI 48827"
1997,Michigan,16,-1,48,88,"lakeland hospital, st joseph",/emergency/hospital/230021,"(269) 983-8300","1234 napier avenue  st joseph, MI 49085"
1998,Michigan,14,-1,-1,-1,"kalkaska memorial health center",/emergency/hospital/231301,"(231) 258-7500","419 s coral  kalkaska, MI 49646"
1999,Michigan,22,-1,-1,-1,"hills & dales general hospital",/emergency/hospital/231316,"(989) 872-2121","4675 hill street  cass city, MI 48726"
2000,Michigan,-1,-1,-1,-1,"straith hospital for special surgery",/emergency/hospital/230071,"(248) 357-3360","23901 lahser  southfield, MI 48033"
2001,Michigan,12,-1,43,128,"mercy health mercy campus",/emergency/hospital/230004,"(231) 672-2000","1500 e sherman boulevard  muskegon, MI 49444"
2002,Michigan,17,-1,45,124,"providence hospital and medical centers",/emergency/hospital/230019,"(248) 849-3011","16001 w nine mile rd  southfield, MI 48075"
2003,Michigan,6,-1,44,68,"st joseph mercy port huron",/emergency/hospital/230031,"(810) 985-1510","2601 electric avenue  port huron, MI 48060"
2004,Michigan,29,-1,-1,130,"doctors' hospital of michigan",/emergency/hospital/230013,"(248) 857-7200","461 w huron st  pontiac, MI 48341"
2005,Michigan,12,-1,-1,-1,"mckenzie health system",/emergency/hospital/231314,"(810) 648-3770","120 n delaware street  sandusky, MI 48471"
2006,Michigan,31,-1,-1,-1,"sparrow clinton hospital",/emergency/hospital/231326,"(989) 224-6881","805 s oakland  saint johns, MI 48879"
2007,Michigan,28,-1,57,64,"memorial healthcare",/emergency/hospital/230121,"(989) 723-5211","826 west king street  owosso, MI 48867"
2008,Michigan,26,-1,70,90,"oakwood hospital - wayne",/emergency/hospital/230142,"(734) 467-4175","33155 annapolis ave  wayne, MI 48184"
2009,Michigan,35,-1,68,109,"edward w sparrow hospital",/emergency/hospital/230230,"(517) 364-1000","1215 e michigan avenue  lansing, MI 48912"
2010,Michigan,12,-1,45,-1,"aspirus ontonagon hospital, inc",/emergency/hospital/231309,"(906) 884-8000","601 s seventh st  ontonagon, MI 49953"
2011,Michigan,6,-1,54,74,"harper university hospital",/emergency/hospital/230104,"(313) 745-6211","3990 john r street  detroit, MI 48201"
2012,Michigan,15,-1,49,113,"mclaren - northern michigan",/emergency/hospital/230105,"(231) 487-4000","416 connable ave  petoskey, MI 49770"
2013,Michigan,21,-1,52,148,"mclaren lapeer region",/emergency/hospital/230193,"(810) 667-5500","1375 n main st  lapeer, MI 48446"
2014,Michigan,-1,-1,-1,-1,"healthsource saginaw",/emergency/hospital/230275,"(989) 790-7888","3340 hospital road  saginaw, MI 48608"
2015,Michigan,11,-1,42,106,"mercy health hackley campus",/emergency/hospital/230066,"(231) 726-3511","1700 clinton street  muskegon, MI 49442"
2016,Michigan,-1,-1,-1,-1,"aspirus grand view hospital",/emergency/hospital/231333,"(906) 932-2525","n10561 grand view lane  ironwood, MI 49938"
2017,Michigan,23,-1,56,203,"university of michigan health system",/emergency/hospital/230046,"(734) 764-1505","1500 e medical center drive, spc 5474  ann arbor, MI 48109"
2018,Michigan,24,-1,47,150,"marquette general hospital",/emergency/hospital/230054,"(906) 228-9440","420 w magnetic  marquette, MI 49855"
2019,Michigan,39,-1,76,186,"hurley medical center",/emergency/hospital/230132,"(810) 257-9000","one hurley plaza  flint, MI 48503"
2020,Michigan,-1,-1,-1,-1,"southeast michigan surgical hospital",/emergency/hospital/230264,"(586) 427-1000","21230 dequindre road  warren, MI 48091"
2021,Michigan,33,-1,74,111,"mclaren - greater lansing",/emergency/hospital/230167,"(517) 975-6000","401 w greenlawn ave  lansing, MI 48910"
2022,Michigan,26,-1,68,216,"garden city hospital",/emergency/hospital/230244,"(734) 421-3300","6245 inkster rd  garden city, MI 48135"
2023,Michigan,-1,-1,-1,-1,"oakland regional hospital",/emergency/hospital/230301,"(248) 423-5100","22401 foster winter drive  southfield, MI 48075"
2024,Michigan,17,-1,-1,-1,"scheurer hospital",/emergency/hospital/231310,"(989) 453-3223","170 n caseville rd  pigeon, MI 48755"
2025,Minnesota,9,-1,-1,-1,"riverwood healthcare center",/emergency/hospital/241305,"(218) 927-5501","200 bunker hill drive  aitkin, MN 56431"
2026,Minnesota,-1,-1,-1,-1,"phillips eye institute",/emergency/hospital/240196,"(612) 775-8815","2215 park avenue south  minneapolis, MN 55404"
2027,Minnesota,21,-1,38,62,"university medical center-mesabi/ mesaba clinics",/emergency/hospital/240040,"(218) 362-6659","750 east 34th st  hibbing, MN 55746"
2028,Minnesota,13,-1,22,50,"hutchinson health",/emergency/hospital/240187,"(320) 234-5000","1095 highway 15 south  hutchinson, MN 55350"
2029,Minnesota,-1,-1,-1,-1,"stevens community medical center",/emergency/hospital/241363,"(320) 589-1313","400 east first street, po box 660  morris, MN 56267"
2030,Minnesota,11,-1,36,76,"owatonna hospital",/emergency/hospital/240069,"(507) 451-3850","2250 26th street northwest  owatonna, MN 55060"
2031,Minnesota,20,-1,37,55,"district one hospital",/emergency/hospital/240071,"(507) 334-6451","200 state avenue  faribault, MN 55021"
2032,Minnesota,21,-1,35,37,"essentia health st joseph's medical center",/emergency/hospital/240075,"(218) 829-2861","523 north 3rd street  brainerd, MN 56401"
2033,Minnesota,6,-1,24,65,"buffalo hospital",/emergency/hospital/240076,"(763) 684-1212","303 catlin st  buffalo, MN 55313"
2034,Minnesota,18,-1,46,91,"fairview southdale hospital",/emergency/hospital/240078,"(952) 924-5000","6401 france avenue south  edina, MN 55435"
2035,Minnesota,27,-1,57,109,"essentia health st mary's medical center",/emergency/hospital/240002,"(218) 786-4000","407 east third street  duluth, MN 55805"
2036,Minnesota,15,-1,52,118,"north memorial medical center",/emergency/hospital/240001,"(763) 520-5200","3300 oakdale north  robbinsdale, MN 55422"
2037,Minnesota,38,-1,73,33,"olmsted medical center",/emergency/hospital/240006,"(507) 287-2761","1650 fourth street southeast  rochester, MN 55904"
2038,Minnesota,20,-1,37,75,"northfield hospital",/emergency/hospital/240014,"(507) 646-1001","2000 north avenue  northfield, MN 55057"
2039,Minnesota,20,-1,34,47,"mayo clinic health system in red wing",/emergency/hospital/240018,"(651) 267-5000","701 hewitt boulevard, po box 95  red wing, MN 55066"
2040,Minnesota,31,-1,41,70,"grand itasca clinic and hospital",/emergency/hospital/240064,"(218) 326-3401","1601 golf course road  grand rapids, MN 55744"
2041,Minnesota,-1,-1,-1,-1,"st cloud va medical center",/emergency/hospital/24002F,"(320) 252-1670","4801   8th street n.  st. cloud, MN 56303"
2042,Minnesota,20,-1,42,56,"douglas county hospital",/emergency/hospital/240030,"(320) 762-1511","111 17th avenue east  alexandria, MN 56308"
2043,Minnesota,16,-1,38,113,"united hospital",/emergency/hospital/240038,"(651) 241-8802","333 north smith avenue  saint paul, MN 55102"
2044,Minnesota,21,-1,35,52,"mayo clinic health system - albert lea",/emergency/hospital/240043,"(507) 373-2384","404 west fountain street  albert lea, MN 56007"
2045,Minnesota,11,-1,31,20,"winona health services",/emergency/hospital/240044,"(507) 454-3650","855 mankato avenue  winona, MN 55987"
2046,Minnesota,40,-1,62,90,"park nicollet methodist hospital",/emergency/hospital/240053,"(952) 993-5000","6500 excelsior blvd  saint louis park, MN 55426"
2047,Minnesota,29,-1,38,60,"ridgeview medical center",/emergency/hospital/240056,"(952) 442-2191","500 south maple street  waconia, MN 55387"
2048,Minnesota,42,-1,66,69,"st joseph's hospital",/emergency/hospital/240063,"(651) 232-7707","45 west 10th street  saint paul, MN 55102"
2049,Minnesota,-1,-1,-1,-1,"minneapolis va medical center",/emergency/hospital/24003F,"(612) 725-2000","one veterans drive  minneapolis, MN 55417"
2050,Minnesota,24,-1,41,49,"lakeview memorial hospital",/emergency/hospital/240066,"(651) 439-5330","927 west churchill street  stillwater, MN 55082"
2051,Minnesota,14,-1,47,92,"fairview lakes medical center",/emergency/hospital/240050,"(651) 982-7104","5200 fairview boulevard  wyoming, MN 55092"
2052,Minnesota,17,-1,27,40,"lake region healthcare corporation",/emergency/hospital/240052,"(218) 736-8000","712 south cascade  fergus falls, MN 56537"
2053,Minnesota,12,-1,38,65,"cambridge medical center",/emergency/hospital/240020,"(763) 689-7700","701 south dellwood avenue  cambridge, MN 55008"
2054,Minnesota,16,-1,42,56,"regina hospital",/emergency/hospital/240059,"(651) 480-4100","1175 nininger road  hastings, MN 55033"
2055,Minnesota,-1,-1,-1,75,"red lake hospital",/emergency/hospital/240206,"(218) 679-3912","po box 497  redlake, MN 56671"
2056,Minnesota,18,-1,50,122,"regions hospital",/emergency/hospital/240106,"(651) 254-0975","640 jackson street  saint paul, MN 55101"
2057,Minnesota,20,-1,32,102,"university of minnesota  medical center, fairview",/emergency/hospital/240080,"(612) 273-3000","2450 riverside avenue  minneapolis, MN 55454"
2058,Minnesota,16,-1,39,68,"essentia health st marys",/emergency/hospital/240101,"(218) 847-0852","1027 washington ave  detroit lakes, MN 56501"
2059,Minnesota,29,-1,50,42,"essentia health virginia",/emergency/hospital/240084,"(218) 741-3340","901 9th street north  virginia, MN 55792"
2060,Minnesota,18,-1,50,152,"mercy hospital",/emergency/hospital/240115,"(763) 236-8205","4050 coon rapids blvd  coon rapids, MN 55433"
2061,Minnesota,27,-1,42,69,"healtheast woodwinds hospital",/emergency/hospital/240213,"(651) 232-6880","1925 woodwinds drive  woodbury, MN 55125"
2062,Minnesota,18,-1,39,163,"unity hospital",/emergency/hospital/240132,"(763) 236-5000","550 osborne road  fridley, MN 55432"
2063,Minnesota,24,-1,37,78,"rice memorial hospital",/emergency/hospital/240088,"(320) 231-4227","301 becker ave sw  willmar, MN 56201"
2064,Minnesota,12,-1,56,68,"sanford bemidji medical center",/emergency/hospital/240100,"(218) 751-5430","1300 anne st nw  bemidji, MN 56601"
2065,Minnesota,38,-1,60,66,"healtheast st john's hospital",/emergency/hospital/240210,"(651) 232-7000","1575 beam avenue  maplewood, MN 55109"
2066,Minnesota,22,-1,44,77,"fairview northland regional hospital",/emergency/hospital/240141,"(763) 389-1313","911 northland dr  princeton, MN 55371"
2067,Minnesota,11,-1,26,100,"fairview ridges hospital",/emergency/hospital/240207,"(952) 892-2000","201 east nicollet boulevard  burnsville, MN 55337"
2068,Minnesota,-1,-1,-1,-1,"sanford westbrook medical center",/emergency/hospital/241302,"(507) 274-6121","920 bell avenue po box 188  westbrook, MN 56183"
2069,Minnesota,-1,-1,-1,-1,"lake view memorial hospital",/emergency/hospital/241308,"(218) 834-7300","325 eleventh ave  two harbors, MN 55616"
2070,Minnesota,-1,-1,-1,-1,"lakewood health center",/emergency/hospital/241301,"(218) 634-2120","600 main ave s  baudette, MN 56623"
2071,Minnesota,-1,-1,-1,-1,"sanford tracy",/emergency/hospital/241303,"(507) 629-3200","251 fifth street east  tracy, MN 56175"
2072,Minnesota,-1,-1,-1,-1,"sanford medical center wheaton",/emergency/hospital/241304,"(320) 563-8226","401 12th street north  wheaton, MN 56296"
2073,Minnesota,-1,-1,-1,-1,"renville county hospital and clinics",/emergency/hospital/241306,"(320) 523-1261","611 east fairview  olivia, MN 56277"
2074,Minnesota,27,-1,48,205,"hennepin county medical center",/emergency/hospital/240004,"(612) 873-3000","701 park avenue  minneapolis, MN 55415"
2075,Minnesota,-1,-1,-1,-1,"cook hospital",/emergency/hospital/241312,"(218) 666-5945","10 se fifth st  cook, MN 55723"
2076,Minnesota,-1,-1,-1,-1,"ely bloomenson community hospital",/emergency/hospital/241318,"(218) 365-3271","328 west conan street  ely, MN 55731"
2077,Minnesota,-1,-1,-1,-1,"centracare health system - melrose hospital",/emergency/hospital/241330,"(320) 256-4231","525 west main street  melrose, MN 56352"
2078,Minnesota,-1,-1,-1,-1,"murray county memorial hospital",/emergency/hospital/241319,"(507) 836-1277","2042 juniper avenue  slayton, MN 56172"
2079,Minnesota,-1,-1,-1,-1,"sleepy eye municipal hospital",/emergency/hospital/241327,"(507) 794-8440","400 fourth avenue northwest  sleepy eye, MN 56085"
2080,Minnesota,-1,-1,-1,-1,"sanford bagley medical center",/emergency/hospital/241328,"(218) 694-6501","203 4th street northwest  bagley, MN 56621"
2081,Minnesota,-1,-1,-1,-1,"lakewood health system",/emergency/hospital/241329,"(218) 894-1515","49725 county road 83  staples, MN 56479"
2082,Minnesota,11,-1,50,-1,"riverview hospital",/emergency/hospital/241320,"(218) 281-9200","323 south minnesota  crookston, MN 56716"
2083,Minnesota,3,-1,-1,-1,"centracare health system - long prairie",/emergency/hospital/241326,"(320) 732-7210","20 ninth street southeast  long prairie, MN 56347"
2084,Minnesota,-1,-1,-1,-1,"madelia community hospital",/emergency/hospital/241323,"(507) 642-3255","121 drew avenue southeast  madelia, MN 56062"
2085,Minnesota,24,-1,-1,-1,"cook county northshore hospital",/emergency/hospital/241317,"(218) 387-3040","515 5th ave west  grand marais, MN 55604"
2086,Minnesota,-1,-1,-1,-1,"essentia health northern pines medical center",/emergency/hospital/241340,"(218) 229-2211","5211 highway 110  aurora, MN 55705"
2087,Minnesota,-1,-1,34,-1,"municipal hospital and granite manor",/emergency/hospital/241343,"(320) 564-3111","345 tenth avenue  granite falls, MN 56241"
2088,Minnesota,32,-1,60,87,"st cloud hospital",/emergency/hospital/240036,"(320) 251-2700","1406 6th ave north  saint cloud, MN 56303"
2089,Minnesota,-1,-1,-1,-1,"lifecare medical center",/emergency/hospital/241344,"(218) 463-2500","715 delmore drive  roseau, MN 56751"
2090,Minnesota,-1,-1,-1,-1,"mayo clinic health system - lake city",/emergency/hospital/241338,"(651) 345-1114","500 west grant street  lake city, MN 55041"
2091,Minnesota,-1,-1,-1,-1,"north valley health center",/emergency/hospital/241337,"(218) 745-4211","300 west good samaritan drive  warren, MN 56762"
2092,Minnesota,-1,-1,-1,-1,"river's edge hospital & clinic",/emergency/hospital/241334,"(507) 934-7602","1900 north sunrise drive  st peter, MN 56082"
2093,Minnesota,-1,-1,-1,-1,"st elizabeth medical center",/emergency/hospital/241335,"(651) 565-4531","1200 grant blvd w  wabasha, MN 55981"
2094,Minnesota,-1,-1,-1,-1,"ortonville area health services",/emergency/hospital/241342,"(320) 839-2502","450 eastvold ave  ortonville, MN 56278"
2095,Minnesota,-1,-1,-1,-1,"tyler healthcare center",/emergency/hospital/241348,"(507) 247-5521","240 willow street  tyler, MN 56178"
2096,Minnesota,-1,-1,34,-1,"mille lacs health system",/emergency/hospital/241356,"(320) 532-8020","200 north elm street  onamia, MN 56359"
2097,Minnesota,41,-1,58,90,"st lukes hospital",/emergency/hospital/240047,"(218) 249-5555","915 east 1st street  duluth, MN 55805"
2098,Minnesota,21,-1,-1,-1,"mercy hospital",/emergency/hospital/241350,"(218) 485-4481","710 kenwood avenue south  moose lake, MN 55767"
2099,Minnesota,-1,-1,-1,-1,"mayo clinic health system - springfield",/emergency/hospital/241352,"(507) 723-6201","625 north jackson street  springfield, MN 56087"
2100,Minnesota,-1,-1,-1,-1,"essentia health fosston",/emergency/hospital/241357,"(218) 435-1133","900 hilligoss boulevard se  fosston, MN 56542"
2101,Minnesota,-1,-1,-1,-1,"cass lake indian health services hospital",/emergency/hospital/241358,"(218) 335-3200","425 7th street nw  cass lake, MN 56633"
2102,Minnesota,-1,-1,-1,-1,"glencoe regional health services",/emergency/hospital/241355,"(320) 864-3121","1805 hennepin avenue north  glencoe, MN 55336"
2103,Minnesota,7,-1,36,60,"maple grove hospital",/emergency/hospital/240214,"(763) 581-1000","9875 hospital drive  maple grove, MN 55369"
2104,Minnesota,-1,-1,-1,-1,"community memorial hospital",/emergency/hospital/241364,"(218) 879-4641","512 skyline boulevard  cloquet, MN 55720"
2105,Minnesota,-1,-1,-1,-1,"deer river healthcare center",/emergency/hospital/241360,"(218) 246-2900","115 10th avenue northeast  deer river, MN 56636"
2106,Minnesota,-1,-1,-1,-1,"centracare health - monticello",/emergency/hospital/241362,"(763) 295-2945","1013 hart boulevard  monticello, MN 55362"
2107,Minnesota,-1,-1,-1,-1,"swift county benson hospital",/emergency/hospital/241365,"(320) 843-4232","1815 wisconsin avenue  benson, MN 56215"
2108,Minnesota,-1,-1,-1,-1,"firstlight health system",/emergency/hospital/241367,"(320) 225-3315","301 south highway 65  mora, MN 55051"
2109,Minnesota,17,-1,-1,-1,"st gabriels hospital",/emergency/hospital/241370,"(320) 632-5441","815 southeast second street  little falls, MN 56345"
